,pID,bID,Unnamed: 0,Adı,Anlamı,Künyesi,Lakabı,Baba Adı,Anne Adı,Kabilesi,Doğum Yeri,Doğum Yılı,İslam’a Girişi,Sohbet Süresi,Rivayeti,Savaşları,Görevleri,Vefat Yeri,Vefat Yılı,Vefat Yaşı,Eşi/Eşleri,Vefat Bolge,battleAdi
209,8100,27018,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
210,8100,27019,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
211,8100,27020,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
212,8100,27021,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
213,8100,27022,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
214,8100,27023,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
215,8100,27024,0,Osman b. Affan,Yılan yavrusu,Ebû Abdullah / Abdullah’ın babası,Zinnureyn/İki nur sahibi,Affan b. Ebi’l-Âs,Erva bint Küreyz,Ümeyyeoğulları/Mekke,Taif,"N.Öncesi, 33 / Miladî, 577",Nübüvvetin ilk günleri,23,146,Bedir dışındaki tüm gazveler birçok seriyye,Halifelik,Baki Kabristanlığı/Medine,"Hicrî, 18 Zilhicce 35, Cuma / Miladî, 17 Haziran 656",80,,['Medine'],Osman b. Affan
216,8156,27006,56,Osman b. Maz’ûn,Yılan yavrusu,Ebû’s-Sâib,Müsteciru Billah,Maz’ûn b. Habib,Süheyle bint Anbase,Cumahoğulları/Mekke,Mekke,"N. Öncesi, 25/Milâdî, 585",Nübüvvetin ilk günleri,15,0,['Bedir'],['Askerlik'],Bedir,"Hicrî, 2/Milâdî, 624",40,,Bedir,Osman b. Maz’ûn
217,8174,27006,74,Sa'd b. Ebi Vakkâs,"Mutlu, sakin ve iyi halli",Ebü’l-İshak/ İshak’ın babası,el-Esed fî Berâsinihî/ Arslan Pençesi,Ebû Vakkâs/Malik b. Ubeyd,Hamne bint Süfyân,Zühreoğulları/Mekke,Mekke,"N. Öncesi, 17/ Milâdî, 593",Nübüvvetin ilk günleri,23,271,"Bedir, Uhud, Hendek; Râbiğ","Harar, Buvat seriyyeleri vs. / Kûfe valiliği, kumandanlık",Baki Kabristanlığı/Medine,"Hicrî, 55/ Milâdî, 657",82,,['Medine'],Sa'd b. Ebi Vakkâs
218,8174,27009,74,Sa'd b. Ebi Vakkâs,"Mutlu, sakin ve iyi halli",Ebü’l-İshak/ İshak’ın babası,el-Esed fî Berâsinihî/ Arslan Pençesi,Ebû Vakkâs/Malik b. Ubeyd,Hamne bint Süfyân,Zühreoğulları/Mekke,Mekke,"N. Öncesi, 17/ Milâdî, 593",Nübüvvetin ilk günleri,23,271,"Bedir, Uhud, Hendek; Râbiğ","Harar, Buvat seriyyeleri vs. / Kûfe valiliği, kumandanlık",Baki Kabristanlığı/Medine,"Hicrî, 55/ Milâdî, 657",82,,['Medine'],Sa'd b. Ebi Vakkâs
219,8174,27015,74,Sa'd b. Ebi Vakkâs,"Mutlu, sakin ve iyi halli",Ebü’l-İshak/ İshak’ın babası,el-Esed fî Berâsinihî/ Arslan Pençesi,Ebû Vakkâs/Malik b. Ubeyd,Hamne bint Süfyân,Zühreoğulları/Mekke,Mekke,"N. Öncesi, 17/ Milâdî, 593",Nübüvvetin ilk günleri,23,271,"Bedir, Uhud, Hendek; Râbiğ","Harar, Buvat seriyyeleri vs. / Kûfe valiliği, kumandanlık",Baki Kabristanlığı/Medine,"Hicrî, 55/ Milâdî, 657",82,,['Medine'],Sa'd b. Ebi Vakkâs
220,8173,27006,73,Sa'd b. Hayseme,"Mutlu, sakin ve iyi halli",Ebû Hayseme / Hayseme’nin babası,Sa'dü’l-Hayr / Hayırlı Sa'd,Hayseme b. Hâris b. Mâlik,Hind bint Evs b. Adî,Amr b. Avfoğulları/Evs,Medine,"N. Öncesi, 26/Milâdî, 584",Nübüvvetin 11. yılı,2,0,Bedir,,Bedir,"Hicrî, 2/ Milâdî, 624",40,,['Bedir'],Sa'd b. Hayseme
221,8139,27006,39,Sa’d b. Muâz,"Mutlu, sakin ve iyi halli",Ebû Amr/Amr’ın Babası,Seyyidü’l-Kavm/ Kavminin Efendisi,Muâz b. Nu’man,Ümmü Sa’d/Kebşe bint Rafi,Abdüleşheloğulları/Evs,Medine,"N. Öncesi, 20/ Miladî, 590",Nübüvvetin 12. yılı,5,1,"Bedir, Uhud, Hendek vs.","Buvat seriyyesi sırasında vekillik, Kurayzaoğulları olayında hakemlik",Baki Kabristanlığı/Medine,"Hicrî, 5/ Miladî, 627",37,,['Medine'],Sa’d b. Muâz
222,8139,27009,39,Sa’d b. Muâz,"Mutlu, sakin ve iyi halli",Ebû Amr/Amr’ın Babası,Seyyidü’l-Kavm/ Kavminin Efendisi,Muâz b. Nu’man,Ümmü Sa’d/Kebşe bint Rafi,Abdüleşheloğulları/Evs,Medine,"N. Öncesi, 20/ Miladî, 590",Nübüvvetin 12. yılı,5,1,"Bedir, Uhud, Hendek vs.","Buvat seriyyesi sırasında vekillik, Kurayzaoğulları olayında hakemlik",Baki Kabristanlığı/Medine,"Hicrî, 5/ Miladî, 627",37,,['Medine'],Sa’d b. Muâz
223,8139,27015,39,Sa’d b. Muâz,"Mutlu, sakin ve iyi halli",Ebû Amr/Amr’ın Babası,Seyyidü’l-Kavm/ Kavminin Efendisi,Muâz b. Nu’man,Ümmü Sa’d/Kebşe bint Rafi,Abdüleşheloğulları/Evs,Medine,"N. Öncesi, 20/ Miladî, 590",Nübüvvetin 12. yılı,5,1,"Bedir, Uhud, Hendek vs.","Buvat seriyyesi sırasında vekillik, Kurayzaoğulları olayında hakemlik",Baki Kabristanlığı/Medine,"Hicrî, 5/ Miladî, 627",37,,['Medine'],Sa’d b. Muâz
224,8142,27015,42,Safvân b. Muattal,"Saf, halis ve temiz",Ebû Ömer (Amr),Sahâbe-i Pakî,Muattal b. Rubeyyia b. es-Sülemî,Tespit edilemedi.,Süleymoğulları/Medine,Medine,"N. Öncesi, 30/ Milâdî, 580",Hicretin 4. yılı,7,2,"['Benî Mustalik', 'Hendek', 'Sümeysât', 'İrmîniye']","['Ordu artçısı', 'komutanlık']",Samsat/Adıyaman,"Hicrî, 19/Milâdî, 640",60,,['Adıyaman'],Safvân b. Muattal
225,8142,27037,42,Safvân b. Muattal,"Saf, halis ve temiz",Ebû Ömer (Amr),Sahâbe-i Pakî,Muattal b. Rubeyyia b. es-Sülemî,Tespit edilemedi.,Süleymoğulları/Medine,Medine,"N. Öncesi, 30/ Milâdî, 580",Hicretin 4. yılı,7,2,"['Benî Mustalik', 'Hendek', 'Sümeysât', 'İrmîniye']","['Ordu artçısı', 'komutanlık']",Samsat/Adıyaman,"Hicrî, 19/Milâdî, 640",60,,['Adıyaman'],Safvân b. Muattal
226,8120,27006,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
227,8120,27009,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
228,8120,27015,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
229,8120,27021,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
230,8120,27029,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
231,8120,27042,20,Saîd b. Zeyd,"Mesut, mutlu ve bahtiyar",Ebû’l-Aver / Aver’in babası,Tespit edilemedi.,Zeyd b. Amr b. Nüfeyl,Fatıma bint Ba’ce b. Ümeyye,Adiyyoğulları/Mekke,Mekke,"N. Öncesi, 19 / Miladî, 591",Nübüvvetin ilk günleri,23,48,"Bedir, Uhud, Hendek, Mekke Fethi, Yermûk, Ecnadeyn vs.","Komutanlık, danışmanlık",Baki Kabristanlığı/Medine,"Hicrî, 51 / Miladî, 670",80,,['Medine'],Saîd b. Zeyd
232,8171,27006,71,Sâlim b. Übeyd,"Korkusuz, kusursuz ve sağlıklı",Mevla Ebî Huzeyfe,İmamü’l-Muhacirin / Muhacirlerin İmamı,Ubeyd b. Rebîa,Tespit edilemedi.,Abdüşemsoğulları’nın azatlısı,İran,"N. Öncesi, 20-25 / Milâdî, 585, 590 (?)",Nübüvvetin ilk günleri,23,2,"Bedir, Uhud, Hendek, Yemâme vs.","İmamlık, bayraktarlık",Yemâme,"Hicrî, 12/ Milâdî, 633",48,,['Yemâme'],Sâlim b. Übeyd
233,8171,27009,71,Sâlim b. Übeyd,"Korkusuz, kusursuz ve sağlıklı",Mevla Ebî Huzeyfe,İmamü’l-Muhacirin / Muhacirlerin İmamı,Ubeyd b. Rebîa,Tespit edilemedi.,Abdüşemsoğulları’nın azatlısı,İran,"N. Öncesi, 20-25 / Milâdî, 585, 590 (?)",Nübüvvetin ilk günleri,23,2,"Bedir, Uhud, Hendek, Yemâme vs.","İmamlık, bayraktarlık",Yemâme,"Hicrî, 12/ Milâdî, 633",48,,['Yemâme'],Sâlim b. Übeyd
234,8171,27015,71,Sâlim b. Übeyd,"Korkusuz, kusursuz ve sağlıklı",Mevla Ebî Huzeyfe,İmamü’l-Muhacirin / Muhacirlerin İmamı,Ubeyd b. Rebîa,Tespit edilemedi.,Abdüşemsoğulları’nın azatlısı,İran,"N. Öncesi, 20-25 / Milâdî, 585, 590 (?)",Nübüvvetin ilk günleri,23,2,"Bedir, Uhud, Hendek, Yemâme vs.","İmamlık, bayraktarlık",Yemâme,"Hicrî, 12/ Milâdî, 633",48,,['Yemâme'],Sâlim b. Übeyd
235,8171,27040,71,Sâlim b. Übeyd,"Korkusuz, kusursuz ve sağlıklı",Mevla Ebî Huzeyfe,İmamü’l-Muhacirin / Muhacirlerin İmamı,Ubeyd b. Rebîa,Tespit edilemedi.,Abdüşemsoğulları’nın azatlısı,İran,"N. Öncesi, 20-25 / Milâdî, 585, 590 (?)",Nübüvvetin ilk günleri,23,2,"Bedir, Uhud, Hendek, Yemâme vs.","İmamlık, bayraktarlık",Yemâme,"Hicrî, 12/ Milâdî, 633",48,,['Yemâme'],Sâlim b. Übeyd
236,8108,27015,8,Selmân-ı Fârisî,"Barış içinde olan, selamete eren, huzurlu",Ebû Abdullah / Abdullah’ın babası,Mevlâ Resûlullah / Resûlullah’ın hizmetkarı,Buzehmeşan b. Mürselan,Tespit edilemedi.,Abü’l-Mülk / İsfehan / İran,İran,"N. Öncesi, 34 / Miladî, 576",Hicretin ilk günleri,11,60,"Hendek, Hudeybiye, Mekke Fethi vs.",Kadisiye ve Medain valiliği,Selmân-ı Pâk Kasabası / Bağdat / Irak,"Hicrî, 36 / Miladî, 656",80,,[' Irak'],Selmân-ı Fârisî
237,8108,27021,8,Selmân-ı Fârisî,"Barış içinde olan, selamete eren, huzurlu",Ebû Abdullah / Abdullah’ın babası,Mevlâ Resûlullah / Resûlullah’ın hizmetkarı,Buzehmeşan b. Mürselan,Tespit edilemedi.,Abü’l-Mülk / İsfehan / İran,İran,"N. Öncesi, 34 / Miladî, 576",Hicretin ilk günleri,11,60,"Hendek, Hudeybiye, Mekke Fethi vs.",Kadisiye ve Medain valiliği,Selmân-ı Pâk Kasabası / Bağdat / Irak,"Hicrî, 36 / Miladî, 656",80,,[' Irak'],Selmân-ı Fârisî
238,8103,27006,3,Suheyb-i Rumî b. Sinân,"Kıpkırmızı, kızılca",Ebû Yahya / Yahya’nın babası,er-Rumî / Rum diyarından,Sinân b. Mâlik,Selma bint Kaid,Rebiaoğulları / Irak,Irak,"N. Öncesi, 24 / Miladî, 586",Nübüvvetin ilk günleri,23,30,"Bedir, Uhud, Hendek, Hayber, Tebûk vs.","Komutanlık, vekillik",Medine,"Hicrî, 38 / Miladî, 659",73,,['Medine'],Suheyb-i Rumî b. Sinân
239,8103,27009,3,Suheyb-i Rumî b. Sinân,"Kıpkırmızı, kızılca",Ebû Yahya / Yahya’nın babası,er-Rumî / Rum diyarından,Sinân b. Mâlik,Selma bint Kaid,Rebiaoğulları / Irak,Irak,"N. Öncesi, 24 / Miladî, 586",Nübüvvetin ilk günleri,23,30,"Bedir, Uhud, Hendek, Hayber, Tebûk vs.","Komutanlık, vekillik",Medine,"Hicrî, 38 / Miladî, 659",73,,['Medine'],Suheyb-i Rumî b. Sinân
240,8103,27015,3,Suheyb-i Rumî b. Sinân,"Kıpkırmızı, kızılca",Ebû Yahya / Yahya’nın babası,er-Rumî / Rum diyarından,Sinân b. Mâlik,Selma bint Kaid,Rebiaoğulları / Irak,Irak,"N. Öncesi, 24 / Miladî, 586",Nübüvvetin ilk günleri,23,30,"Bedir, Uhud, Hendek, Hayber, Tebûk vs.","Komutanlık, vekillik",Medine,"Hicrî, 38 / Miladî, 659",73,,['Medine'],Suheyb-i Rumî b. Sinân
241,8103,27024,3,Suheyb-i Rumî b. Sinân,"Kıpkırmızı, kızılca",Ebû Yahya / Yahya’nın babası,er-Rumî / Rum diyarından,Sinân b. Mâlik,Selma bint Kaid,Rebiaoğulları / Irak,Irak,"N. Öncesi, 24 / Miladî, 586",Nübüvvetin ilk günleri,23,30,"Bedir, Uhud, Hendek, Hayber, Tebûk vs.","Komutanlık, vekillik",Medine,"Hicrî, 38 / Miladî, 659",73,,['Medine'],Suheyb-i Rumî b. Sinân
242,8103,27019,3,Suheyb-i Rumî b. Sinân,"Kıpkırmızı, kızılca",Ebû Yahya / Yahya’nın babası,er-Rumî / Rum diyarından,Sinân b. Mâlik,Selma bint Kaid,Rebiaoğulları / Irak,Irak,"N. Öncesi, 24 / Miladî, 586",Nübüvvetin ilk günleri,23,30,"Bedir, Uhud, Hendek, Hayber, Tebûk vs.","Komutanlık, vekillik",Medine,"Hicrî, 38 / Miladî, 659",73,,['Medine'],Suheyb-i Rumî b. Sinân
243,8143,27019,43,Şürahbil b. Hasene,"Dahiyane, çok zeki",Ebû Abdurrahman,Fatihü’l-Ürdün,Abdullah b. Mut’â b. Abdullah,Hasene Ümmü Şürahbil,Temimoğulları/ Suudi Arabistan,Mekke,"N. Öncesi, 36/Milâdî, 573",Nübüvvetin ilk günleri,23,2,"['Hayber', 'Tebûk', 'Yemâme', 'Irak', 'Suriye Fetihleri']","['Vahiy kâtipliği', 'komutanlık']",Vadilyâbis/ Ürdün,"Hicrî, 18/ Milâdî, 639",65,,[' Ürdün'],Şürahbil b. Hasene
244,8143,27040,43,Şürahbil b. Hasene,"Dahiyane, çok zeki",Ebû Abdurrahman,Fatihü’l-Ürdün,Abdullah b. Mut’â b. Abdullah,Hasene Ümmü Şürahbil,Temimoğulları/ Suudi Arabistan,Mekke,"N. Öncesi, 36/Milâdî, 573",Nübüvvetin ilk günleri,23,2,"['Hayber', 'Tebûk', 'Yemâme', 'Irak', 'Suriye Fetihleri']","['Vahiy kâtipliği', 'komutanlık']",Vadilyâbis/ Ürdün,"Hicrî, 18/ Milâdî, 639",65,,[' Ürdün'],Şürahbil b. Hasene
245,8143,27028,43,Şürahbil b. Hasene,"Dahiyane, çok zeki",Ebû Abdurrahman,Fatihü’l-Ürdün,Abdullah b. Mut’â b. Abdullah,Hasene Ümmü Şürahbil,Temimoğulları/ Suudi Arabistan,Mekke,"N. Öncesi, 36/Milâdî, 573",Nübüvvetin ilk günleri,23,2,"['Hayber', 'Tebûk', 'Yemâme', 'Irak', 'Suriye Fetihleri']","['Vahiy kâtipliği', 'komutanlık']",Vadilyâbis/ Ürdün,"Hicrî, 18/ Milâdî, 639",65,,[' Ürdün'],Şürahbil b. Hasene
246,8144,27006,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
247,8144,27007,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
248,8144,27009,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
249,8144,27010,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
250,8144,27011,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
251,8144,27012,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
252,8144,27013,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
253,8144,27014,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
254,8144,27015,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
255,8144,27016,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
256,8144,27019,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
257,8144,27020,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
258,8144,27021,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
259,8144,27022,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
260,8144,27023,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
261,8144,27024,44,Talha b. Ubeydullah,Akasya ağacı,Ebû Muhammed,Talhatü’l-Feyyad,Ubeydullah b. Osman,Sa’be bint Abdullah b. İmad,Teymoğulları/Mekke,Mekke,"N. Öncesi, 20 / Milâdî, 590",Nübüvvetin ilk günleri,23,38,Tüm gazveler,"İstihbarat, askerlik ",Basra/Irak,"Hicrî, 36 / Milâdî, 656",66,,['Irak'],Talha b. Ubeydullah
